,business,cluster
21670,sSoZjx4irY0F3nFpQ-U2Aw,0
6852,sSwwKn6bfl-Tp2CmsQtTAQ,2
12791,sSxZkRx7uzUQClaAjVYP4Q,5
18963,sT1cqVldJjAWRQN7Hmnq3Q,0
9979,sT8KQ2Zm_r1G1C-KNzZF5A,2
18449,sTClDf9CyWofNoMHMYjAGA,0
17231,sTJmqQoLr5d4wD886Q3xVw,4
826,sTSKXMYigZCsIDJDUvcduw,3
19926,sTWzLmaD0KzwvTfNXgd-BQ,0
6508,sTb68gdXdX5Kq811dudnqw,2
21894,sTlq4PzMrHXjKRdrkCmYmg,4
1106,sTlrTSNXMmsQLOGYpnwTyw,0
14050,sTppFMipiI0jjarjEctT5w,2
9417,sTr70Jic40rfV_jg20nKsg,5
10363,sTrxCkwXAqmUgE0K9VPt3A,0
1323,sU-5ezZZeH_eFSBR6EOn4Q,3
20595,sUEuz6xne4e9JHH49JUq4A,0
16561,sUnmIQ_peCqVwAnyPkJYiQ,2
8644,sUxfwBFORDxrarh0LXQUFw,2
333,sVIEBHShcMRBOXYMOppgng,4
4410,sVVvWq_e3rsaUuMD7bqaGg,2
13162,sVe6n50-5ymN83JvBzrXQA,0
6853,sVrHvtAsP2aE7aTbjYPlEA,0
2379,sWHAk8c-7b45jKDnyFQUhQ,5
3296,sWT6H8fs6EQnOkZ5CagfhA,2
17399,sW_o5f336ZmifE8cK-qGuQ,3
6027,sX8ep53TS66H_G0lb_UZRA,1
12838,sXK8l9MnSSIF1_mbhK52Mw,4
4818,sXovVJDmXjArHQ42v-hbTA,0
800,sXvS9hxCfQqRXh3xFTp1qA,4
21461,sXxzo8lzOXqJQAB09GJJRQ,2
17211,sYfjh2s1mTuPwjNZbmPcdg,2
1663,sZ1zss2PiZKlDqTvp9AG1A,3
21614,sZ2TN4D3nArpVy8eC5J67A,2
9914,sZTi1P5K2pCz251_XruLwA,2
21897,s_EjLRyFFrY7asqbhp4Fdw,3
3006,s_F-1UMPqR6LoWB2XmPyaQ,2
15972,s_nUd5-fVQyzMDhWPLcp7w,4
11720,sa-VXVzcvB2HZ1b8Ay_YAA,4
5779,saPYRsd8tx3uVsI1VPNWmQ,2
19571,saYV3ny-h8Rn-_auH1xB8g,0
5466,saefhWJiiebigFsY0KfERQ,4
20644,sbOAUrMsaQv9j7mlrsSi9w,0
18521,sc02ky8emulLYVf7WldfAg,2
1287,sc5gYlvXwoAzzWfiSW6i0w,0
16910,sc5uNUQtXMgSBeSheqZ1mQ,2
13374,sc7uYMGaMxnBqzfnawE5Iw,4
21085,scDAcEG8GUbfbfSI-ZS5Iw,2
19402,scgW2xP8VX7d73BCEEwdFQ,2
21969,scvawFB5xHG1zzN-p6AG-w,5
6351,scweZAaym-YMc6rpeCnYQA,1
1151,scyUaDhR9DANL7eiL9PIyQ,0
10273,scyifdu3tKzIocxXvbZcaA,2
21046,sdKNfRUOuQdO8rE3q6542A,0
7985,sdUCJhxc-uoyZvdUbDLERw,3
11283,sdUxLfLslJ7HsqBaKc7C2Q,0
10852,sdciSQzG2wh1MHhW5XNTYg,1
4673,sdgxxkHkn5ytXvBf1hwPVA,0
6323,se3jfqQLMdLRGHc85X02VA,4
11338,se6eLEfO7uoumT7zS2PRIg,5
6218,seJ6stFRjehjgfbgYeSntw,4
22363,sexYEzEBgE2sxgI5InSaDQ,2
6310,sfAZGeEC0kcP6b2QxT7VZw,3
19777,sfKSbcVMdQDF-KsNSkXsfg,2
3162,sfKii510-UWddmAoxmBnLg,0
11268,sfNUvPYhf7TL9h3dywikxQ,2
15068,sfQrgUCxBB9aXUMb3N59Hg,0
14968,sfhd712zyZ-YDFV4z1xOtQ,0
5667,sfrVayL5BsihZVoDkn7M0A,0
15775,sfwUwdqVEGV5qKGWQ8TNPQ,2
7093,sg1Oq46DsvsAoXyCUEhbWQ,2
17117,sg9dtH3UuFD8H4OPZ_wZdw,0
9726,sgEloJYy7EA2TMervPajxQ,0
11048,sgLmoM63aKky_R_TKq5diA,2
7490,sgPHhVuf9iyYy6PUc7g7MQ,1
6684,sgh0lPx81-EORAsdjW33YA,2
20307,sgmNA0yqXp1ht8EscfPFrQ,0
12575,sh7-gbBaQ7RehQYfHCP9uA,3
655,shCAf4O8BHJk0MEnq5wY2Q,5
15039,shFV63u-qAkHNfz3ZG4sIw,2
19833,shGhJu86NCviNiALtrWNbQ,4
11499,shnvp68ssdFOxcADXVpgXg,4
6315,shsUBonLoYp27k9R0AZ4KA,4
6481,shttWgl4QvpLtfUQeDuTuQ,0
6023,siKE3TKUa097xnlc2__2Sw,3
19652,siuWdB-wVmQY1uQdukjxJg,2
13457,sj4widXCfu5SIg7isHfPHA,0
19092,sjTdDNhXn0p-0_959fw8cA,0
21326,sjXwJOb42FhWRp7Zbegn6A,0
15641,sjgbSELDpzaabRe8bZwUbw,2
10855,sjtbU9h4T4Oc02BzCZ3U2Q,2
2762,sjvE5BKzCz3iZaDRcjrZtQ,0
9395,sjyhcJ_DGIvlPKyK06hviA,0
16258,sjzymRaCvhN5kJKFKqXhfw,0
15215,skDJQlKWwmidc5eCVmK3hA,3
5762,skev2fSqQdIJKfq3P9KKmQ,0
14333,skfMDATGnklfDhzRDjODvA,1
1011,skn41cts8uU5YQKF6Zptdw,1
21545,skoGx8MnSDwgxgcvgft8hw,4
22300,skvuuJVurCYV6J9QcAC0SA,2
6378,sl4ph3kcdVbQmg_EC4VgCg,2
13150,sl6Us4kMT0u6D-wQ5UMOfA,5
20346,slKgUbZSdpwRMBK7Khu_KQ,0
3354,sldZtgN7BUCGs5kXkeSCUA,0
12686,slpAnm0H4k1UyXtCNAf3CA,0
1819,slpVQQlH3c1p4hoDRSZvzg,4
12145,slufX8YQhSOxkToYoOuEEQ,5
12276,slzmyVxmk70TYydKIj1BnQ,0
12140,smAJUidGPGN_jOjwhgWTJQ,0
15072,smMtNgOI9TiVT5ZHCNcg1w,3
10587,smO9zMGMf8jJ5hRzyTg7yQ,0
3042,smOnregoxGuuaFX-fbM8gg,0
18023,smUsLiLiMMVLrX4vLkpXoA,2
16192,sn0nfwDcw8h-TALDpivwmQ,3
14818,snCg-4d2Lesv-NOc7xUL1g,0
20770,snWuTgyYyfcfWHCwBQMBQg,0
8955,snYQfPIWovgTs-XCDmLUhg,0
20140,snqV0Z8bHlQLd_SLpBopyQ,2
7665,soCRNxXGfz2nVJ7RL5Qp5w,2
5203,soGLe-BLblSnKrnXN6km8Q,0
20555,socO_UZQrYkR3dWra1493Q,0
4535,soqUzqkdGIXrmEVt0Lxh6g,4
16001,sovJZDizkJ5kpcWV1U-dGg,3
21217,spIZpc-PqPFIH7OK8CLYRg,3
21117,spKCi9GgMInkiIgyICYxYQ,2
8241,spPA4O7z9fOvtX0nIhAYCA,3
67,splo-B5sr3mRmbRY0O-_HQ,5
9074,sq3c-M7BxTWfdsneGKlOdw,0
15749,sqJoWuoQbpGh60TVIqKM9w,2
13367,sqK-E0yb2Dtx7EBs_kzmsA,0
10635,sr2iA0xrsalpD_9gQbB5BQ,1
16647,srFSaA3WhPLfyCyht_wwnA,2
1021,srTZef2TIe_Qt9CNPKq9fw,2
2334,srV6ZcOU2eL5SRXqFxZHDw,4
6214,sreOYyU5rwDSyWmhEdh3VQ,4
307,srpZTiH4leOB87oezTKfeQ,4
21122,ss8XWQtPm123s9BgF7T5_g,2
21906,ssT1gVWowyXy8sRxOfT8-w,0
12141,ssbVOvgCmAo6Nlg0QvonBg,0
13624,sso_gPAfBDl7QoY_V-El2Q,5
10857,ssxuzp6oKCaSwEJASIRmPQ,2
15465,ssz9ChnsAlmYxRhS4ZYr2g,1
10061,st-OM0UxKoDunLRUu7ZxCw,1
13357,stBfsf8DYEfPmO_r_HVORw,2
16324,stben_70TDv10WRw2JUDgw,0
11457,std-asxTnvVphPBZYO8i7A,2
9163,su-UjQPGU-FtEjelK_ANOA,0
9179,su2TxfXS3nSwD5BF5VddCw,1
1575,suIC_WWulQG0ok-Uq5lDFg,0
19995,suo5vlExUQEpHnHSVQ7ocQ,2
21596,sup8P8WEyFFpEkFleTD-2w,2
8844,supHlsfKj1MB8Fn9b6iUGQ,2
8573,suxX__S7901rZeEJnAZ_SQ,0
3812,sv4s-vPfX4e6XGoHDo2Ekg,0
16676,sv50tUd8Ail3tJ4DzGpmBg,0
106,svbQI7G6MZjAqLVt5ufLxA,3
6849,svzXxnnzk_CwDwhEpw5OtQ,4
7113,sw2X3p9hf6BqnHt1QSTISQ,0
22361,sw9ai4A9Npjj-a4nGUjgxQ,0
14187,swBFmyrafco-YXAAK755Gg,0
15912,swP_aOeAGDLIcV1nk5gQTA,0
8813,sx9rma-ygWK-l6C3-p23AQ,2
8383,sxD3DvQe3AhodLO4yhvO4g,0
370,sxJG2vDnCMBTRq32GObUXg,2
4902,sxi79CzjB_uJYLmB6nTDpg,4
13317,sxkhHVNNdCQN939dVfjmLg,2
10445,sxxeWFpxhU53lR1ndH6qzg,2
5851,sxzueSzq3yUSaR36se-_hw,2
13102,sy141wh4fSxGsGNhXYsYsw,0
15669,syEmQXxhQRPTyGGSalfS7w,4
4668,syP560vYQNizVjtm7HIlZw,0
14537,syr7-IAf_9X42qhm_VtEhQ,5
16365,syvM_FOzjHoC5UWnWXHXCA,2
2940,sywXRaRGcvEESigKAirxtg,0
20389,syzmiLHU_33zgHLCqqYxKQ,0
20199,szAH4pr3G6e8G__Rb0iwMA,2
9701,szDiY7kjD1KbQUJ4hJkBqA,0
6848,szORhlplhqI1TdBei7d2Zg,0
16785,szVda53UBsPJH0J7jW0xYg,0
15330,szfYA_PIfeMzfhjXq3D6ew,2
21752,szphQht-D2oYEeCHu5pd4A,0
6991,szqkfvbfjepkgQ7ssNfJjg,0
14387,szqma4QibwpVaA9fsE8soQ,2
12130,sztvoQSV_d6wsibMbBt0oQ,0
14248,t-50IK6nUdA9hoZpl9gnKg,2
21236,t-BuLWziPfOrG6m6B-H46A,2
4256,t-Ins2GJGoz5DT0STiT1AA,2
11944,t-KffxkT-_3okWuoayGL1g,0
22004,t-TnKLbWPnDw1ZmmgGLwgw,1
22358,t-_Z9w96IPmTsP6XkYc3Rw,1
21946,t-deBv6bUAsNLzdVUKiDYQ,0
1568,t-lxGYcV4tW_ovhsy3QeRQ,3
9070,t-o9GjqpHw8OfTuJar8mzw,0
13582,t-sQw0wWhcilqwQUZ1qC4w,2
16158,t-sxcjhOVCPyZllxN4-Nnw,3
17590,t-tbuc5DBKLx2P6WrZ5DYw,0
2036,t-x7C9cqL0NWcKYyjlyEfA,2
9498,t01z_Kd9MLjh83ugIqe-Zw,4
1383,t06mWyTbGDEmyzTCFMMuPw,4
6735,t088ZH6_eVMnKi47C1txeA,0
16580,t0I7jdcjCtq5CdR-ycFEEg,2
13860,t0PlGc67xrOAFgT4PFORaw,2
403,t0jmVngnK3z8CqrE3TixJg,2
13437,t0l4gL6jwSjMKyWTmYhatg,2
14906,t0tGJtvka_eiSI51TA0Ukg,2
13098,t1AqlVdrE844nnLhU0D_LQ,0
5663,t1DvTtwaqo6SyKrGTN8qUQ,0
4658,t1LbRNXdYHRA_Cxa7QxF7A,0
11243,t1dE0CUmDP7ozP37y6osag,3
21108,t1igON7VC4jLyaPeEud28Q,0
13733,t1iiC1fDHfAKoWsOZnthEg,4
5674,t1uoU9Ion8CTqYtYfOQV6A,2
13117,t21Nw7VNSEOcv-PvUeKbyw,0
11189,t23VTBf4akZ7MsIR-tHpgw,0
9450,t264M1DeCCZopzo10NaXuA,0
8549,t2MLCt2Zzh0aocVjQM0LqQ,0
20013,t2OSdT_yrpi0lWPrvs6UMg,2
18619,t2UsCc_clm1b0Bf0kdhdoQ,2
1707,t2anF4aVJgZYxaX_mrsLGA,0
1027,t2asjK_zCLC8Wlg71vHThw,4
18286,t2cfnARKCD6AaIuCWIdK-Q,0
15451,t2eod_B3MuKww8Kb6HXtVg,0
5281,t2fvNsYiHZ0uuO_O2vClPQ,2
12801,t2lU21gYQ24k2iANuGpnuA,2
5997,t2qTiix8vE2rrKCokDki6Q,0
999,t34vOMbosHzxzGvEhpFDoA,0
22062,t3Nslfo5R7gZ7Xasv7zP4A,0
9227,t3xTfY5ABj6FJWtRYKtwpw,2
9801,t4BlGeAdQ-aOAUSRJUDJ3g,2
70,t4Fd0eafK2KWFkV-afxxPA,2
1341,t4Kqx8ca9tquN-7z5t-UkQ,2
14368,t4QksBsbBzVkrHSZxGQZgw,4
18667,t4idMNEUIzLgs2hDNwoNNg,4
11365,t4ijj3FRWaC7oB4o99kSdA,1
12377,t51mJ0P3cbZyHmTFkS_2ag,2
12344,t59Fbkf3xMXhmyfJJBmQmQ,2
20321,t5B-WkY3XAyULSMJlGdU6w,0
7479,t5LqQvvyZsbvYewJ-dWLqA,5
3693,t5_bM5Ya5oSr6X8e7wfXng,0
9242,t5lJ7FXMJDyoBYWDCsqD_w,2
10202,t6gPlKaWCthDEDux9Myx7w,0
4307,t6qqU0DKYs5DCgTqbUmoDg,0
7027,t6qzy9ep3mW7bQSXofLH4w,3
7466,t75s4ckiodNrLxlHLuXiRg,0
12206,t77w220l9p4ELXpHyoJObw,4
2333,t798_VxQc8F8gNyNycFdJw,1
898,t7HLD3GRs0H18IQBahykdw,0
11445,t8DuOz21EuVGDXdiTki6Cw,2
7586,t8RFJPnwP8K6-rUqjh_5LA,2
4324,t8lQ4oHpp56kvWDNAjLHwQ,5
13601,t8rX5Yn85mKxP2d4e938vg,0
1367,t9HzF2brm0WCU-HxSl2aZQ,1
4809,t9JDtRPfB4zF4sJvBMj4RQ,0
12456,t9M6tQ6AzgNKGvYdB6gnGg,0
4689,t9bQtV5BG5XSeV4ns5emCg,4
17454,t9uljKABLzrepJJwQLmKFg,2
12807,t9vAmsHv-l8j_20bGcEblA,2
7531,tA24jUHwnWmCQrK8ISQlIQ,0
15485,tAJ5Lw_kWYEB2OS7h47OBQ,0
4624,tAOXy_lX-fEBd7xHFIKDsQ,2
12337,tAPzvEfOJ0ftR9bq3f2QhQ,0
9376,tAYbsDh1Zp931AJMM-TspA,4
14039,tAeHyyWkSgvLf3qQelG9mA,0
12083,tAhe3jmpmMF7_LXvJozbCA,0
11311,tAkq4ZXg4IrHEaP8lLfmSw,2
10455,tAxUAsdCVwYSiNMBGfIr-A,4
18091,tB37pdlKl-xdugAXJ1Ycag,2
4090,tBCvtDOgNQfZrTGFZnsKqw,2
15629,tBEkEx_mSXZgLU7vWrfbtw,5
21964,tBq37RadfDlH94h1-6hjCQ,2
5957,tCS9gWsLJrQMpTvtLfBYrg,0
20186,tCYdTpOmYLIxETrm3_sfDQ,2
2117,tCdUZNuV-1ISP0t9GCXT6A,0
21060,tDAU2g9I5irGRVH-a-vtog,1
1593,tDE9AcqzaHvmjcteoRtn6g,3
6657,tDKT1hmG7WkLkT1igQsixQ,3
11507,tDlWbUQqntv3G3JBmd_BIg,2
17519,tDnaWdziRJgh7G0DOteXJg,2
2736,tDp9ksAMHfz7sAOGSreL_g,4
21432,tDq85Dck_d7yvzso9klZqg,0
4713,tE5wtRxI8IrQdeEUBQPQ4Q,2
4487,tEYchVU9Btj0WzofFVa2XQ,4
11381,tEciEQ9Q3Q0ydvmLvOY1dA,0
4675,tF0oS9u2L8PADVPA8XPVdw,2
1832,tF2mf5oTk4JshcEOLUO9fQ,5
1164,tFFEq9wsFoW5wO1lrAhr3A,4
287,tFhQkLjx5FPAKZ3zUjT9Rw,1
22022,tG7C9aZpYmj0-Z8hZC-0cg,2
10592,tGN9tUI_UT7AghmunVQfoQ,0
15532,tGQZVq-C-PbQExcJhMO0Ow,0
21845,tGw_VSm-ms5gezuUw0fBgw,0
13863,tHHD8iqr_7hdevd3KPwvwQ,0
9302,tHIU1DO-R15AmWbXWMtX4w,2
7036,tHNVx4G_-FxD25wjP1G-Iw,0
19152,tHXsMZKjQtudKP87PGQ-Ug,2
17878,tHkNROVuOTTCCWKmx7BaKQ,0
13282,tHprMBBFa_KC9EIC07VwhA,2
6643,tHv6_4DKOV8sZnlvTrCN9Q,2
7774,tI-n6jhhWOZdT4pEd8V3PA,0
3738,tI15ppZJyuil4aVwP8PfgA,2
11774,tIs1RmGz3TvpL4_tSq38hQ,2
13460,tIukKx9iiBpU_I9Z8HUu0w,4
20033,tIvm9I6QsIfygw83SrBruQ,3
21106,tJ3iyiEwrYkgUTpx8s23TA,4
21056,tJRETwp6wkOAoF9hW9Qx7g,0
12840,tJcreajt7qe98DBqaFRsDA,2
3144,tJpLT6jYqg8iBBX6Fi8jHA,4
17123,tK2Ay0rl5ktn690O5GFkHw,2
732,tKBUSPXiLVE3xQO-rokgzw,2
11548,tKCcRNel7wDQwPizQr5Y-w,0
16902,tKCliybd-pNqaCtjm9xy7w,0
3667,tKVQL7Oqmup2L4GdsOM8tw,0
17629,tKvHlcZCzBsQSxyRVDyrSg,0
6842,tKwct6B4sZAExZC56wwimQ,0
16526,tLHim6cQ5x2wkyMfXqta-Q,0
8536,tLI1aVV_dv0rq8-6JmO0kQ,2
9694,tLPZiyIBfK8MOMkVWbK-Aw,5
4883,tLautpky-GzHoymd_xzVhA,2
3570,tLfE02hzaKPBeNDe--4JCw,2
18656,tLiMV_9URJS9K5MKKkKdoA,0
2048,tLtSbYtuLkDOsQ348sUzyQ,1
11636,tLzjf0Q83slO-Zqj7fsDzg,2
9410,tM1IgJCzeokdXrHWbX0K8Q,2
4773,tM3qxMybItchIXrLEvx5yw,0
9398,tMOCmk4Rekp9BdODVumjCQ,4
19920,tMOGOhipmMtpIJvFAKsCXQ,3
13556,tMTLMcFdBhqUm30QmyM9YA,2
18223,tMemkUWgFTzuxuymHYPctw,0
1771,tMt3iz09TuCZMn4T4bFaaw,4
3129,tNDeE28e4tzzIb3hiPNwaQ,0
7644,tNUzCbUZSsTSilfkyPVPRQ,0
11979,tNjGxGRNSBB9CXPa9SykUA,1
3725,tNpLarajafNGCHDe7cw0TQ,2
18511,tNpRjbdaSk8iYaygZeTpdg,0
1647,tO1BaPII7ljGytX8x4J6ww,4
2919,tO3jMM7UApHkj6LtG0Rgng,2
5258,tOQA__yRTeu8O1S03cv9Lw,0
1016,tOU2hlS5_BzUU9o_dLCjhA,0
5921,tOdHxrKI9lS3CCVzSxrBlw,2
12553,tOoEMFZ0ORrZKyaO1ENewg,0
7173,tP08dk39lScqk6VPjOTXaQ,2
10051,tPFViDVx7_A_Y1W6wsiWNg,0
21164,tPkadqy16sH_65KpnSO80A,0
21966,tQ-3XVsmyxbPEktdnS1whQ,0
1898,tQ398FOTHO1C2Y6fX7oNpA,3
9579,tQJoa66zAJsj58GMzYYSGg,2
12977,tQRKD55NmN-VZY4zGxHIjQ,2
16231,tQqokA2aZy219dPFj1wG_Q,2
8910,tQs_-HN9_nypnFFnK2LElA,3
9999,tRIVaBP_Z0xmkMDerWC77A,4
1061,tRLE9z_2bK4MXRtDk7xyRQ,5
15198,tRUo7A3gBTJeQDY6g4xq9A,2
19835,tRvppW5XMjVNdx0FjUDu4w,0
406,tSAlnZ05LnjApaqgrvIgFw,2
3740,tSKfOhoeHqw-D3ahHbAkug,0
1918,tSfnaTyxvFwJASKwx_8Fmg,0
5564,tTDb8OWpn5PvGIy0rlBjhA,4
19455,tTgbWgNIPZquvLpJhMt8rA,5
11988,tTjp5MMXd5bujmYUoBWUHA,2
4958,tU-mUYZT-pmHQrPprBEoWA,0
5148,tU8sxLlTGmYxo_w59kj9yw,0
15029,tU9goftfOaGX6hR9Wngs0Q,0
625,tUQOptBIGrpCi8f6l9QEbw,2
9268,tUR5cuo2rNVVHqKJOIM61w,2
16534,tUTb43y-RdDjdtbdHHRA5w,0
5389,tUXQc9v1tZ5SWSCgkBMMAA,2
6516,tUcTrbsYcvG3C8cHZ37oMQ,2
13911,tUhLEWlS2PfRZAtj_B5RUw,0
4797,tVN_-0yH1owHHyFET3UItw,4
2128,tVaSV3YMKnG2duIqTo9Ong,4
14007,tVp_ToA_3bJgCe_mN27Smg,0
3415,tVymFmWds7hyQL2e6eJJDQ,0
20730,tVzl4AcQ5mQbzA6Y9z-Z9A,0
20156,tW1kZ8h0gmlh6vH6ol1qVQ,2
10104,tWPbQeaT4pK5Z2PuTBht1g,4
9884,tWSXFjN8jTZu7HN44YxfWg,2
3104,tX-tWc3MX5fj83Ba2nR3WA,0
22036,tXBO3olEb4Xk38CteIKVGg,0
9762,tXNhW8q89egqHr-_pXJtJg,4
77,tXcr_zjVJBO-sRIF_Pn44A,2
12875,tXd9_8OfZuwEDbGaIVCw4A,4
8283,tXkYZcIziQqyFT1iMQ1xww,0
1,tXvdYGvlEceDljN8gt2_3Q,3
3385,tYonzfBykYEUOBkp8Qdpnw,0
14508,tZ3N1OAfbz_htOjxpnEtpg,5
14953,tZDRiHWHr-H3EYNcl7KtfA,0
5356,tZKCEkqLi6piadJvJ9y1rQ,0
15263,tZXG4QXiBreLYODATe_MKQ,2
15719,tZfQ_H2Gx96pLhMvNcUMOw,2
10096,tZhQo6lXrxH6u_zRCGslUQ,1
10448,t_GZEMOdpHElfxPYfCbWJw,0
8447,t_dDh_HpjB5662JpIlgUPQ,1
10201,t_qKB0K86hLV2ppv_o58Uw,0
14787,t_qcEkH_JfzFH91C5P6K7w,0
216,taASZsziPuvwZpYYdMshWA,0
20443,taQmpsNmdSmHGT4AEhYTew,4
2950,taS5ilRAVLCvdE1TsnKmBA,0
6926,talHoFYcppE0wMh_hVmqtw,0
15522,tam8QB3qMFaipcnN1xHU-w,1
12541,tayok2VMk9wflZmCyyqgFw,2
13218,tb8WDJJjQBZqLq1YTUSkow,0
11549,tbUGmfAxdX0149lROLKkDQ,2
1588,tbeR8nGwD4w-gCSr3tTvig,0
8601,tbhK8xff8SDNI2BA-duKMQ,0
2170,tbtlKoX-RxJvpnxhlQDt-g,0
5875,tbx8vT-TN352cH8h9M4taw,2
21613,tc-miuh1kIkkdXizliGFuw,2
9874,tcHQ879-DucQKdHujSvtpA,0
21342,tcagwy8mo-Sd3aSijf9TrA,0
11124,tcr86vc2LFgxrIADnCCL_w,5
12985,td7JDrTIa3OSDOltxavx4A,2
12845,tdZkGkWkj3MVgr_BJtS1oA,2
19394,tdiSZn1_tlGhicT1FAgycw,3
14326,te-FxX1XGdMSC8JBzctF8w,3
18130,tePXqttgOgEiVGEQI1kt5g,0
3712,teXfqGgHYk3qapzRCUKLRw,2
19808,tfJpt7XJFhaDvhJRFsC79A,2
14100,tfRDuCxJ8RmOFvRGF8vFPA,0
217,tfZsmvxd0cOD7olqDyli8A,0
15835,tfbnAkkbFZVEb2uxc1t4QA,0
8887,tfc6_-TtCmvsisLvQ-SmzQ,2
13119,tfvO-ApC5G_NOlSvlBT_3A,0
3251,tg9NxMk5L9ielfQBhD_-3A,0
13621,tgFBeRmQSB8a6ix7_cEuDg,2
14096,tgONO2HJ016i33N_mRWTeA,0
6733,tgfH4x1Ts9XU0Mx2EzP1Kw,0
16488,tgjXDSQtQZsons4XlMR59A,2
4531,thOM8zyi-A00aC6rrxvGjA,0
15019,thc5GuakmhCa-OPYUl_7VA,1
18215,thk0Qyxz82pZeNiN7xJxAQ,0
4423,thq4G47eywHsYJS8EzJiUA,0
10246,thtK6hWh07ZXoO6Dh3Bq5w,2
12842,thwAE0uO-38mNscWE65VeQ,0
8052,ti0MRQSZ4DZ8tS_XRak99Q,4
5252,tih-ULSrtU10f86yeiM2ew,2
6364,tiiLncgycic09m16Ae6PuA,5
11172,tisehHXIkCZ2Xw12G2lc_w,2
20572,tjYLjqMopI18RXVXK00TDw,0
3489,tjswxzFacDh1Om-lff61Ow,0
20022,tjubc3u_OYM-PPVsKky-zw,4
19877,tk3KFmDGmpIFemFKjNgrPQ,4
18430,tkMZRv-iCDgEw1Ucu65Iug,4
7160,tkRYbm3ObBL7sV7XfCwRfQ,0
13473,tkbiIuaUOZKD67uKc9FHlQ,0
16778,tkyXRqZ4r0iE4xv7J2CBzA,0
3253,tl0dw-Ej3bcV4R2Y63nQ7g,1
21153,tl4Fsw1RPKEMC6nCxlq3Qg,2
8222,tl5fTaWAf5_MotSpC8lonA,2
20705,tla1wp17ERZbdUlH4gE52A,0
3594,tllABrpwyixyh3SDvcmBZg,1
17057,tlozPnn26svM0zIwhpPUTA,2
7357,tmPTsEJoSsWxaMGk_7_GHg,0
22025,tmWjT2ZM8NRB6ltBAtns5A,4
14371,tmXdJ3Ja8Lh-4wZTva5How,0
580,tmekTjDdP8dG8nxQG2vPHA,1
6812,tmnixyBFB5eQn0U4jewZMw,2
19286,tmujlobWgxgyyr6uO6MF2w,0
150,tmvswVDr4n56EjWq_RptBA,2
1688,tn3RznHNmq3_ZfKbV4F9jQ,2
9133,tnA1YiwdQN0mXkMTfyGjiQ,0
8927,tnEUvP4NEBMMA6Ci0NK7pA,5
14851,tnHv3rTEAmPYSIbHppSY8g,1
11015,tnXS4GuCYjxxo77c6Xr_lQ,5
7542,tnmQHHBv4I_YrIKYfGT5jg,0
9819,tno3NegXux5VAkqaVWohSA,4
16734,tnqRb6C-vhVam_93whSo2w,0
14920,tnuL-DlzO2oVwozfRevAxA,5
11087,tnyE5-KttYvlDd_-bzFpnw,2
19393,toMjn6MYy21SF-p4Wzn3BA,2
17772,toV5k3dAUT5M2YsHdvy7jg,0
3535,tocifp94rqv1Wv0iG218Mw,3
10320,toePDhtY1ZTmYan0iKbajQ,3
9350,tolZUv0Jo-9k-YStVybB8w,4
21092,tom_IhtPfD2JvKwUI8Kf0w,0
16974,topoHOtShfc8Lwrh8r8yRg,0
3362,tpJ0HzMUF7nciKzMm5XvCQ,1
4619,tpMBjyy6skV56Z-CgvhL0w,0
19728,tpQmtJ4zlI0kDm7WMzl4NQ,0
22181,tpRhjyMZS98Ad8ym7A2BHA,0
13321,tp__QT1wMw0AZ_aeUe4bsw,0
14897,tpgo3bvDc6YdXUEKS1J0vg,2
5892,tq2I7hw53Zplx8kZ4A4dzg,3
8741,tqCLS17RmcyMvV0jikrZ8g,2
16356,tqHZ-qFUH34Juvw_IQqWvA,2
1814,tqUwVsLeEk_JCkIWtc0knA,0
14079,tqvBeAO3kA2u9cp_oClXnQ,0
10525,tqvaLUqgLzad8Ab-ksPicA,4
8405,tr-e7tQbJc7HOsVmtgtlHg,0
9368,tr5_pBKAy_lLxBEWzUCKmA,2
202,tra5KJXssxzwrwRNH667YQ,0
5318,trrRIy12b8Y79IlWM1H-kQ,0
8912,ts8oAwox9CQDmKP4Fsug8A,0
6569,tsBd2W-nLZYIlhTOnd8ysQ,4
11296,tsRLK67U1TfuGxlMibo50A,0
16150,tsYrX1o9s5ETH9JppV4asw,2
21018,tsodKMDCCb5M58JOLgpLpg,5
9544,tspy3XmqDA7szd0oocg_AA,2
6371,tt0rtqgEZoJBqimczQFLYw,1
11204,tt36AHPnoSAIr_EcpolkqA,2
9374,tt6Nc-AhuB1EI4rfSEDpdw,3
2329,tt9gTrwhd_3v6AoQesEZmw,2
20206,ttCnRr2rdUBXd21EjnL6sg,2
10447,ttHKYxUev1aAInkDK6H6xQ,0
9898,ttHiVaeLJ6wy3lC79hP9OA,0
17203,ttJRKpuzVVVZLbtkwMAadA,0
17988,ttuwQGXyphKFDkwdE-SlKg,2
9824,tuehzChJevmyZ_a_tevSnA,0
5928,tulnKeunjKsx5EjokEpg2Q,4
8757,tv_4_1mAPoIkL-yYS5JICQ,0
4767,tvl4wJi3idazsaqZZ28jyw,1
7176,tvw_2WG4wLo-NwVaWrBdVA,0
3631,twCcFfO7fMgH5gh_qbcTrA,2
21595,twDS-etlwVuJCoOijkTDFA,0
7663,twOz7nXgeoaA1mN58BEkAA,0
1749,twYH5QvnCmilxiEn7jwlag,0
1569,twjY76qO9Z3qKAp6KJNoIQ,0
5234,twxdWALKx7KjMBFHa22A3A,4
