,business,cluster
14048,swBFmyrafco-YXAAK755Gg,1
17572,swP_aOeAGDLIcV1nk5gQTA,1
6884,sx9rma-ygWK-l6C3-p23AQ,3
8360,sxD3DvQe3AhodLO4yhvO4g,0
342,sxJG2vDnCMBTRq32GObUXg,3
5408,sxi79CzjB_uJYLmB6nTDpg,0
12440,sxkhHVNNdCQN939dVfjmLg,3
9737,sxxeWFpxhU53lR1ndH6qzg,5
4531,sxzueSzq3yUSaR36se-_hw,5
12336,sy141wh4fSxGsGNhXYsYsw,1
16649,syEmQXxhQRPTyGGSalfS7w,4
6323,syP560vYQNizVjtm7HIlZw,3
13900,syr7-IAf_9X42qhm_VtEhQ,1
16044,syvM_FOzjHoC5UWnWXHXCA,5
2277,sywXRaRGcvEESigKAirxtg,1
20785,syzmiLHU_33zgHLCqqYxKQ,1
20986,szAH4pr3G6e8G__Rb0iwMA,5
9456,szDiY7kjD1KbQUJ4hJkBqA,1
8191,szORhlplhqI1TdBei7d2Zg,0
16362,szVda53UBsPJH0J7jW0xYg,3
14369,szfYA_PIfeMzfhjXq3D6ew,3
20657,szphQht-D2oYEeCHu5pd4A,0
8613,szqkfvbfjepkgQ7ssNfJjg,0
13455,szqma4QibwpVaA9fsE8soQ,3
11378,sztvoQSV_d6wsibMbBt0oQ,1
14091,t-50IK6nUdA9hoZpl9gnKg,5
21300,t-BuLWziPfOrG6m6B-H46A,3
2978,t-Ins2GJGoz5DT0STiT1AA,3
13259,t-KffxkT-_3okWuoayGL1g,1
21872,t-TnKLbWPnDw1ZmmgGLwgw,1
21414,t-_Z9w96IPmTsP6XkYc3Rw,3
22357,t-deBv6bUAsNLzdVUKiDYQ,0
1387,t-lxGYcV4tW_ovhsy3QeRQ,2
10642,t-o9GjqpHw8OfTuJar8mzw,0
14014,t-sQw0wWhcilqwQUZ1qC4w,3
16309,t-sxcjhOVCPyZllxN4-Nnw,4
17535,t-tbuc5DBKLx2P6WrZ5DYw,1
956,t-x7C9cqL0NWcKYyjlyEfA,3
10931,t01z_Kd9MLjh83ugIqe-Zw,0
1683,t06mWyTbGDEmyzTCFMMuPw,4
8852,t088ZH6_eVMnKi47C1txeA,0
16808,t0I7jdcjCtq5CdR-ycFEEg,3
14491,t0PlGc67xrOAFgT4PFORaw,5
676,t0jmVngnK3z8CqrE3TixJg,5
13884,t0l4gL6jwSjMKyWTmYhatg,5
13989,t0tGJtvka_eiSI51TA0Ukg,5
12355,t1AqlVdrE844nnLhU0D_LQ,1
4702,t1DvTtwaqo6SyKrGTN8qUQ,0
5274,t1LbRNXdYHRA_Cxa7QxF7A,0
12123,t1dE0CUmDP7ozP37y6osag,0
20854,t1igON7VC4jLyaPeEud28Q,1
15254,t1iiC1fDHfAKoWsOZnthEg,4
4817,t1uoU9Ion8CTqYtYfOQV6A,5
12479,t21Nw7VNSEOcv-PvUeKbyw,0
10427,t23VTBf4akZ7MsIR-tHpgw,1
9294,t264M1DeCCZopzo10NaXuA,1
8709,t2MLCt2Zzh0aocVjQM0LqQ,0
18141,t2OSdT_yrpi0lWPrvs6UMg,5
18010,t2UsCc_clm1b0Bf0kdhdoQ,3
844,t2anF4aVJgZYxaX_mrsLGA,1
932,t2asjK_zCLC8Wlg71vHThw,4
19087,t2cfnARKCD6AaIuCWIdK-Q,0
15515,t2eod_B3MuKww8Kb6HXtVg,0
4891,t2fvNsYiHZ0uuO_O2vClPQ,5
11942,t2lU21gYQ24k2iANuGpnuA,3
5294,t2qTiix8vE2rrKCokDki6Q,0
1507,t34vOMbosHzxzGvEhpFDoA,0
20391,t3Nslfo5R7gZ7Xasv7zP4A,1
9884,t3xTfY5ABj6FJWtRYKtwpw,5
10891,t4BlGeAdQ-aOAUSRJUDJ3g,5
2110,t4Fd0eafK2KWFkV-afxxPA,5
1873,t4Kqx8ca9tquN-7z5t-UkQ,5
14196,t4QksBsbBzVkrHSZxGQZgw,4
18227,t4idMNEUIzLgs2hDNwoNNg,4
11700,t4ijj3FRWaC7oB4o99kSdA,0
12150,t51mJ0P3cbZyHmTFkS_2ag,5
11682,t59Fbkf3xMXhmyfJJBmQmQ,5
20658,t5B-WkY3XAyULSMJlGdU6w,1
8132,t5LqQvvyZsbvYewJ-dWLqA,1
4273,t5_bM5Ya5oSr6X8e7wfXng,0
9141,t5lJ7FXMJDyoBYWDCsqD_w,5
9554,t6gPlKaWCthDEDux9Myx7w,0
3340,t6qqU0DKYs5DCgTqbUmoDg,1
6891,t6qzy9ep3mW7bQSXofLH4w,1
8475,t75s4ckiodNrLxlHLuXiRg,0
12844,t77w220l9p4ELXpHyoJObw,4
3038,t798_VxQc8F8gNyNycFdJw,3
1823,t7HLD3GRs0H18IQBahykdw,0
12075,t8DuOz21EuVGDXdiTki6Cw,5
7859,t8RFJPnwP8K6-rUqjh_5LA,5
3213,t8lQ4oHpp56kvWDNAjLHwQ,1
14807,t8rX5Yn85mKxP2d4e938vg,3
1966,t9HzF2brm0WCU-HxSl2aZQ,3
5629,t9JDtRPfB4zF4sJvBMj4RQ,0
12553,t9M6tQ6AzgNKGvYdB6gnGg,0
6632,t9bQtV5BG5XSeV4ns5emCg,4
15613,t9uljKABLzrepJJwQLmKFg,3
13229,t9vAmsHv-l8j_20bGcEblA,5
7887,tA24jUHwnWmCQrK8ISQlIQ,4
14897,tAJ5Lw_kWYEB2OS7h47OBQ,3
5747,tAOXy_lX-fEBd7xHFIKDsQ,3
12903,tAPzvEfOJ0ftR9bq3f2QhQ,3
9377,tAYbsDh1Zp931AJMM-TspA,4
15367,tAeHyyWkSgvLf3qQelG9mA,0
12226,tAhe3jmpmMF7_LXvJozbCA,3
11303,tAkq4ZXg4IrHEaP8lLfmSw,5
9143,tAxUAsdCVwYSiNMBGfIr-A,4
18908,tB37pdlKl-xdugAXJ1Ycag,5
4373,tBCvtDOgNQfZrTGFZnsKqw,5
16163,tBEkEx_mSXZgLU7vWrfbtw,1
20472,tBq37RadfDlH94h1-6hjCQ,5
4595,tCS9gWsLJrQMpTvtLfBYrg,1
19193,tCYdTpOmYLIxETrm3_sfDQ,3
1601,tCdUZNuV-1ISP0t9GCXT6A,3
21584,tDAU2g9I5irGRVH-a-vtog,0
1176,tDE9AcqzaHvmjcteoRtn6g,2
5919,tDKT1hmG7WkLkT1igQsixQ,2
12696,tDlWbUQqntv3G3JBmd_BIg,5
16489,tDnaWdziRJgh7G0DOteXJg,5
4050,tDp9ksAMHfz7sAOGSreL_g,4
20433,tDq85Dck_d7yvzso9klZqg,3
5398,tE5wtRxI8IrQdeEUBQPQ4Q,5
2897,tEYchVU9Btj0WzofFVa2XQ,4
12155,tEciEQ9Q3Q0ydvmLvOY1dA,3
5409,tF0oS9u2L8PADVPA8XPVdw,3
1803,tF2mf5oTk4JshcEOLUO9fQ,0
1049,tFFEq9wsFoW5wO1lrAhr3A,0
1555,tFhQkLjx5FPAKZ3zUjT9Rw,0
20264,tG7C9aZpYmj0-Z8hZC-0cg,5
10610,tGN9tUI_UT7AghmunVQfoQ,1
14049,tGQZVq-C-PbQExcJhMO0Ow,1
21449,tGw_VSm-ms5gezuUw0fBgw,1
14378,tHHD8iqr_7hdevd3KPwvwQ,3
9740,tHIU1DO-R15AmWbXWMtX4w,3
7247,tHNVx4G_-FxD25wjP1G-Iw,3
20025,tHXsMZKjQtudKP87PGQ-Ug,0
18725,tHkNROVuOTTCCWKmx7BaKQ,0
11232,tHprMBBFa_KC9EIC07VwhA,5
4698,tHv6_4DKOV8sZnlvTrCN9Q,5
8778,tI-n6jhhWOZdT4pEd8V3PA,0
4428,tI15ppZJyuil4aVwP8PfgA,0
12459,tIs1RmGz3TvpL4_tSq38hQ,5
15230,tIukKx9iiBpU_I9Z8HUu0w,4
18129,tIvm9I6QsIfygw83SrBruQ,2
21310,tJ3iyiEwrYkgUTpx8s23TA,4
22348,tJRETwp6wkOAoF9hW9Qx7g,0
11343,tJcreajt7qe98DBqaFRsDA,5
3905,tJpLT6jYqg8iBBX6Fi8jHA,4
16502,tK2Ay0rl5ktn690O5GFkHw,3
245,tKBUSPXiLVE3xQO-rokgzw,5
12317,tKCcRNel7wDQwPizQr5Y-w,3
16724,tKCliybd-pNqaCtjm9xy7w,1
3948,tKVQL7Oqmup2L4GdsOM8tw,1
17598,tKvHlcZCzBsQSxyRVDyrSg,1
7590,tKwct6B4sZAExZC56wwimQ,3
16147,tLHim6cQ5x2wkyMfXqta-Q,3
6728,tLI1aVV_dv0rq8-6JmO0kQ,5
9191,tLPZiyIBfK8MOMkVWbK-Aw,1
5698,tLautpky-GzHoymd_xzVhA,5
2401,tLfE02hzaKPBeNDe--4JCw,3
20074,tLiMV_9URJS9K5MKKkKdoA,0
1578,tLtSbYtuLkDOsQ348sUzyQ,3
11904,tLzjf0Q83slO-Zqj7fsDzg,0
9099,tM1IgJCzeokdXrHWbX0K8Q,3
5613,tM3qxMybItchIXrLEvx5yw,5
10655,tMOCmk4Rekp9BdODVumjCQ,4
20054,tMOGOhipmMtpIJvFAKsCXQ,0
13629,tMTLMcFdBhqUm30QmyM9YA,5
19695,tMemkUWgFTzuxuymHYPctw,0
516,tMt3iz09TuCZMn4T4bFaaw,4
2809,tNDeE28e4tzzIb3hiPNwaQ,1
7165,tNUzCbUZSsTSilfkyPVPRQ,3
12790,tNjGxGRNSBB9CXPa9SykUA,1
2705,tNpLarajafNGCHDe7cw0TQ,5
18087,tNpRjbdaSk8iYaygZeTpdg,3
991,tO1BaPII7ljGytX8x4J6ww,4
2255,tO3jMM7UApHkj6LtG0Rgng,5
6379,tOQA__yRTeu8O1S03cv9Lw,3
1275,tOU2hlS5_BzUU9o_dLCjhA,1
4731,tOdHxrKI9lS3CCVzSxrBlw,5
13218,tOoEMFZ0ORrZKyaO1ENewg,1
6955,tP08dk39lScqk6VPjOTXaQ,5
10814,tPFViDVx7_A_Y1W6wsiWNg,1
21786,tPkadqy16sH_65KpnSO80A,0
22145,tQ-3XVsmyxbPEktdnS1whQ,1
1156,tQ398FOTHO1C2Y6fX7oNpA,2
9653,tQJoa66zAJsj58GMzYYSGg,5
11907,tQRKD55NmN-VZY4zGxHIjQ,3
16293,tQqokA2aZy219dPFj1wG_Q,3
7748,tQs_-HN9_nypnFFnK2LElA,2
9150,tRIVaBP_Z0xmkMDerWC77A,4
936,tRLE9z_2bK4MXRtDk7xyRQ,1
15131,tRUo7A3gBTJeQDY6g4xq9A,5
19456,tRvppW5XMjVNdx0FjUDu4w,1
2104,tSAlnZ05LnjApaqgrvIgFw,5
2694,tSKfOhoeHqw-D3ahHbAkug,1
2055,tSfnaTyxvFwJASKwx_8Fmg,0
4651,tTDb8OWpn5PvGIy0rlBjhA,4
18560,tTgbWgNIPZquvLpJhMt8rA,3
11663,tTjp5MMXd5bujmYUoBWUHA,3
6107,tU-mUYZT-pmHQrPprBEoWA,0
6406,tU8sxLlTGmYxo_w59kj9yw,0
14978,tU9goftfOaGX6hR9Wngs0Q,0
399,tUQOptBIGrpCi8f6l9QEbw,5
10065,tUR5cuo2rNVVHqKJOIM61w,3
16015,tUTb43y-RdDjdtbdHHRA5w,3
6708,tUXQc9v1tZ5SWSCgkBMMAA,0
4922,tUcTrbsYcvG3C8cHZ37oMQ,5
15237,tUhLEWlS2PfRZAtj_B5RUw,3
5082,tVN_-0yH1owHHyFET3UItw,0
297,tVaSV3YMKnG2duIqTo9Ong,4
14118,tVp_ToA_3bJgCe_mN27Smg,1
4237,tVymFmWds7hyQL2e6eJJDQ,3
20228,tVzl4AcQ5mQbzA6Y9z-Z9A,1
19715,tW1kZ8h0gmlh6vH6ol1qVQ,0
9209,tWPbQeaT4pK5Z2PuTBht1g,1
10823,tWSXFjN8jTZu7HN44YxfWg,0
4248,tX-tWc3MX5fj83Ba2nR3WA,0
21735,tXBO3olEb4Xk38CteIKVGg,0
9909,tXNhW8q89egqHr-_pXJtJg,4
1685,tXcr_zjVJBO-sRIF_Pn44A,5
11390,tXd9_8OfZuwEDbGaIVCw4A,1
7210,tXkYZcIziQqyFT1iMQ1xww,3
1832,tXvdYGvlEceDljN8gt2_3Q,2
4032,tYonzfBykYEUOBkp8Qdpnw,1
15088,tZ3N1OAfbz_htOjxpnEtpg,3
13813,tZDRiHWHr-H3EYNcl7KtfA,3
6520,tZKCEkqLi6piadJvJ9y1rQ,3
13510,tZXG4QXiBreLYODATe_MKQ,5
16764,tZfQ_H2Gx96pLhMvNcUMOw,5
9746,tZhQo6lXrxH6u_zRCGslUQ,3
9021,t_GZEMOdpHElfxPYfCbWJw,4
8062,t_dDh_HpjB5662JpIlgUPQ,0
10721,t_qKB0K86hLV2ppv_o58Uw,3
14819,t_qcEkH_JfzFH91C5P6K7w,1
1834,taASZsziPuvwZpYYdMshWA,0
21320,taQmpsNmdSmHGT4AEhYTew,4
3201,taS5ilRAVLCvdE1TsnKmBA,1
8284,talHoFYcppE0wMh_hVmqtw,1
15286,tam8QB3qMFaipcnN1xHU-w,3
11720,tayok2VMk9wflZmCyyqgFw,5
11619,tb8WDJJjQBZqLq1YTUSkow,1
12195,tbUGmfAxdX0149lROLKkDQ,3
1503,tbeR8nGwD4w-gCSr3tTvig,3
8464,tbhK8xff8SDNI2BA-duKMQ,0
1310,tbtlKoX-RxJvpnxhlQDt-g,0
6138,tbx8vT-TN352cH8h9M4taw,5
20568,tc-miuh1kIkkdXizliGFuw,5
10590,tcHQ879-DucQKdHujSvtpA,3
20822,tcagwy8mo-Sd3aSijf9TrA,1
10262,tcr86vc2LFgxrIADnCCL_w,1
11723,td7JDrTIa3OSDOltxavx4A,5
12314,tdZkGkWkj3MVgr_BJtS1oA,5
19758,tdiSZn1_tlGhicT1FAgycw,2
14796,te-FxX1XGdMSC8JBzctF8w,2
19567,tePXqttgOgEiVGEQI1kt5g,0
2984,teXfqGgHYk3qapzRCUKLRw,3
17972,tfJpt7XJFhaDvhJRFsC79A,3
15504,tfRDuCxJ8RmOFvRGF8vFPA,1
1158,tfZsmvxd0cOD7olqDyli8A,0
16487,tfbnAkkbFZVEb2uxc1t4QA,0
8145,tfc6_-TtCmvsisLvQ-SmzQ,3
11246,tfvO-ApC5G_NOlSvlBT_3A,1
2396,tg9NxMk5L9ielfQBhD_-3A,1
15465,tgFBeRmQSB8a6ix7_cEuDg,0
14383,tgONO2HJ016i33N_mRWTeA,1
8729,tgfH4x1Ts9XU0Mx2EzP1Kw,0
15718,tgjXDSQtQZsons4XlMR59A,5
4919,thOM8zyi-A00aC6rrxvGjA,1
14806,thc5GuakmhCa-OPYUl_7VA,0
18409,thk0Qyxz82pZeNiN7xJxAQ,0
4120,thq4G47eywHsYJS8EzJiUA,0
10118,thtK6hWh07ZXoO6Dh3Bq5w,5
12097,thwAE0uO-38mNscWE65VeQ,3
8780,ti0MRQSZ4DZ8tS_XRak99Q,4
4931,tih-ULSrtU10f86yeiM2ew,5
6469,tiiLncgycic09m16Ae6PuA,0
9460,tisehHXIkCZ2Xw12G2lc_w,3
20795,tjYLjqMopI18RXVXK00TDw,3
3691,tjswxzFacDh1Om-lff61Ow,0
19550,tjubc3u_OYM-PPVsKky-zw,4
18547,tk3KFmDGmpIFemFKjNgrPQ,4
19359,tkMZRv-iCDgEw1Ucu65Iug,4
8256,tkRYbm3ObBL7sV7XfCwRfQ,1
13726,tkbiIuaUOZKD67uKc9FHlQ,1
17808,tkyXRqZ4r0iE4xv7J2CBzA,0
3442,tl0dw-Ej3bcV4R2Y63nQ7g,3
20282,tl4Fsw1RPKEMC6nCxlq3Qg,5
8932,tl5fTaWAf5_MotSpC8lonA,5
20773,tla1wp17ERZbdUlH4gE52A,1
3563,tllABrpwyixyh3SDvcmBZg,0
17072,tlozPnn26svM0zIwhpPUTA,0
7754,tmPTsEJoSsWxaMGk_7_GHg,0
21579,tmWjT2ZM8NRB6ltBAtns5A,0
14241,tmXdJ3Ja8Lh-4wZTva5How,1
1579,tmekTjDdP8dG8nxQG2vPHA,3
8629,tmnixyBFB5eQn0U4jewZMw,0
19331,tmujlobWgxgyyr6uO6MF2w,0
145,tmvswVDr4n56EjWq_RptBA,5
1045,tn3RznHNmq3_ZfKbV4F9jQ,3
9627,tnA1YiwdQN0mXkMTfyGjiQ,1
8414,tnEUvP4NEBMMA6Ci0NK7pA,1
15210,tnHv3rTEAmPYSIbHppSY8g,3
9376,tnXS4GuCYjxxo77c6Xr_lQ,1
8527,tnmQHHBv4I_YrIKYfGT5jg,0
9616,tno3NegXux5VAkqaVWohSA,0
17422,tnqRb6C-vhVam_93whSo2w,1
14076,tnuL-DlzO2oVwozfRevAxA,1
11129,tnyE5-KttYvlDd_-bzFpnw,5
19244,toMjn6MYy21SF-p4Wzn3BA,5
17011,toV5k3dAUT5M2YsHdvy7jg,0
3587,tocifp94rqv1Wv0iG218Mw,1
9453,toePDhtY1ZTmYan0iKbajQ,2
10950,tolZUv0Jo-9k-YStVybB8w,0
20488,tom_IhtPfD2JvKwUI8Kf0w,3
17266,topoHOtShfc8Lwrh8r8yRg,0
3100,tpJ0HzMUF7nciKzMm5XvCQ,3
6694,tpMBjyy6skV56Z-CgvhL0w,0
18276,tpQmtJ4zlI0kDm7WMzl4NQ,0
21200,tpRhjyMZS98Ad8ym7A2BHA,3
12972,tp__QT1wMw0AZ_aeUe4bsw,0
13589,tpgo3bvDc6YdXUEKS1J0vg,3
5009,tq2I7hw53Zplx8kZ4A4dzg,2
7853,tqCLS17RmcyMvV0jikrZ8g,3
17837,tqHZ-qFUH34Juvw_IQqWvA,5
1853,tqUwVsLeEk_JCkIWtc0knA,3
14875,tqvBeAO3kA2u9cp_oClXnQ,0
10178,tqvaLUqgLzad8Ab-ksPicA,0
8347,tr-e7tQbJc7HOsVmtgtlHg,1
9410,tr5_pBKAy_lLxBEWzUCKmA,5
663,tra5KJXssxzwrwRNH667YQ,1
5503,trrRIy12b8Y79IlWM1H-kQ,1
7692,ts8oAwox9CQDmKP4Fsug8A,3
6304,tsBd2W-nLZYIlhTOnd8ysQ,4
11805,tsRLK67U1TfuGxlMibo50A,0
16377,tsYrX1o9s5ETH9JppV4asw,5
21571,tsodKMDCCb5M58JOLgpLpg,1
9354,tspy3XmqDA7szd0oocg_AA,5
5810,tt0rtqgEZoJBqimczQFLYw,0
11214,tt36AHPnoSAIr_EcpolkqA,5
9572,tt6Nc-AhuB1EI4rfSEDpdw,2
2577,tt9gTrwhd_3v6AoQesEZmw,5
21645,ttCnRr2rdUBXd21EjnL6sg,0
9798,ttHKYxUev1aAInkDK6H6xQ,0
9279,ttHiVaeLJ6wy3lC79hP9OA,1
17732,ttJRKpuzVVVZLbtkwMAadA,1
18804,ttuwQGXyphKFDkwdE-SlKg,5
10542,tuehzChJevmyZ_a_tevSnA,1
5462,tulnKeunjKsx5EjokEpg2Q,4
7434,tv_4_1mAPoIkL-yYS5JICQ,1
6186,tvl4wJi3idazsaqZZ28jyw,3
7143,tvw_2WG4wLo-NwVaWrBdVA,1
2440,twCcFfO7fMgH5gh_qbcTrA,5
20941,twDS-etlwVuJCoOijkTDFA,3
8091,twOz7nXgeoaA1mN58BEkAA,0
2218,twYH5QvnCmilxiEn7jwlag,1
2072,twjY76qO9Z3qKAp6KJNoIQ,3
6170,twxdWALKx7KjMBFHa22A3A,4
3570,tx-AeGSPQsQkHuP7OTZdMQ,5
3668,txhYrB7uvPT-wHBXwoIlUQ,4
4179,txm02dt54OYV1kWppGovyg,1
7993,txnM2YSBFSdlqUHn356hDA,1
22030,txsti7TTYckK9Q8NKoBIpg,3
9715,ty0yqrJsW2BX4vy0vTB16Q,3
10188,ty15wbUeEntr5dhYMGj3xg,1
4230,tyZjamrhaGylJliPBegRFg,0
20321,tyzCqUjCoNED9O7laCB5iw,5
20768,tz5HfiS-yqev2_T7qfwj7g,5
5366,tzDF3otfex5z7SWwFsY-XQ,5
20368,tzHvGr0GbJenQ6YncaTPmg,5
1773,tzU5ZarONTU4Wl-8aJ8_XQ,0
12484,tzk4gi6eWpb7YHj66jpErw,0
15116,u-RbCGVmv_0RgVk-jPT_cQ,0
2226,u-r7MaJGGeLqq89-ujhmvQ,0
3575,u07cuRczombwKi_3Cp48GQ,0
19803,u0h-OKwOU7TnBr1t0lY88Q,3
4246,u0u0wVnYrOGzdAhGsgz0hg,5
10745,u1-qzfqJzh9h6vvd9uoJFg,0
17415,u1OcSTh-dIDXaHdwUFhDHA,4
2625,u1TebZx4GCBTAgiou_ds0w,5
12359,u1WdLhuobHrI466BZkcEMA,0
18316,u1YhP0VEZp1fTEHx8WyZbQ,4
1597,u1tlJ0DDmMjZhlutWeSIqw,0
21025,u1y2-vnySZ8zwY4G7zMHkQ,0
6595,u2S5fHz55USuuZnTcqdVnQ,3
7516,u2WFzepW5yFXzyU9T16xLA,3
2514,u2l8DoMVKe49HoWsWBYX1Q,3
3774,u2tfZ3l4qPew2dwDKijmCg,0
22083,u310Ru9ezexxH44Q1aLsrg,3
2257,u3CS2Dx2jHeQY828-fFWCQ,1
10265,u3PQIbk9IL2xY__pMgJANA,3
9432,u3gey25EXcKfvj_m2TPb3w,1
18605,u3hDQ7RSAS0x1UFn2n_tFQ,0
9756,u3jW3dGa8Y4KlBNTV3VJow,3
5227,u3zsMgM5cbVZeDyUshBbHA,1
21108,u4GhhxvM6KStpELOX5ntEQ,3
18549,u4J7dyQifroS8d300spYrQ,0
16997,u4TWT3LUA01rcbKI6izM9Q,0
12139,u4Wil2ohWI_px1-T2bKxeQ,3
6110,u5E_LlYQ5oTZk43Iq5X1UQ,4
4333,u5NF7-XWyHqxBkS5mB6WfA,5
5267,u5SvVsF8F4dBydtQbcAnnQ,2
12330,u5TWK14IFHwY1g3-Cf1vzg,3
17950,u5XqU3ys3nXd1Ee0XYKLWg,5
20187,u5kXPgXAumLOl6zMFw3D_g,5
1527,u5ztKk_mmNKyhRHBFRgZuQ,3
17744,u6FXVO3bmqJZ60gr4xPPjg,0
3004,u6NArJgMBvR0H6W1sUqMvw,1
16762,u6v_ra5VbhemgL3cPb581Q,5
3298,u7-xHvRzpAhKtzSHRGqwUA,3
19043,u719KKlbVr_dMdH8TYC6ZA,0
17138,u7pEDRDeG-r28UtmKEAqyw,3
605,u80apN8O4oRGxtLpmBkQzg,3
14186,u8Hya88Rcqk4WzVmSp3UaA,0
20104,u8LVCOdqDTMiB-ArIZj3lQ,1
19196,u9-kN2fS9E0Julv8msHruw,1
12835,uA5tYkT5xPQ1-yfsAnicHA,1
223,uAAWnxoZ4vXup2pLbSlQWg,5
15149,uAQ6bE9y3pksXOGHvJWHGQ,0
12294,uAWV9LTS_Gv4o26utO-r6w,0
17856,uAdVoIKCNyFelMAc5YM1tg,3
15153,uAgZkYRHN56jpzyEAvR1pA,0
20029,uAhlxJ1vTruEJSkaXP0_2w,0
10081,uB27is7RqI3dyZrfSiDecQ,1
22260,uBH8GHA6_RODaJGaOT-Cdw,5
6793,uBVq9lrWxC7IHBYzzcz_Iw,4
2676,uBXa8AHeRiQ4DnmuXBFcGw,1
9399,uBZpN6TK11ho6U5UQBq6mw,3
8673,uB_n4EaPUIATjwpyiz5Zpw,0
13269,uBuiTPtjFth-ExcVVa44Yg,1
4110,uBvjyXeN4Lqy_Mm39WQEzA,1
11030,uC1I9c3uHC92RiRM4PekMg,0
11444,uCBVo-nDMLZz0NwjP0lqwA,1
10053,uCRwuFWTAm7zDeksJGK2JQ,0
20027,uCTCiCjnBUwsd-Yurjv-1Q,3
2458,uCU7Z5O80X2iZPxUvSZb8w,3
4599,uCiStRy20-UzYOj1uoVRSw,4
12354,uCwxuAI5IPzLm9SIz-ORKw,0
240,uDKMdG3RZlO69NMGVuOjfQ,5
9269,uDlG7hYWLIjG6sxGugBqbw,0
4214,uDqGIvhBqaiIRQfqWxqKeg,1
3686,uE11NwsGcJMghl7QIlED5Q,0
2508,uE3mgCEIREHxq0vlMRJHsA,0
5602,uENxS2f_C_EWM2S1mxGtoA,0
16547,uEPKz2dq9TkEkigwjaE6qg,0
15607,uEVgDIUaCKUbJ1-M65KpJQ,5
371,uEnLLlCI2shnbhTpWL1Wlg,0
18243,uFB5Tjgs-BhPFunRBVqUgw,3
13073,uFGl_1zE48DoeLv_8fnhmg,3
14956,uFILnboqWgMYss1KVV2BGg,0
14974,uFJMH9-7YMC6br0T_1fsuA,0
19663,uFfGQsgV3LV0UL8zUCARSQ,4
19877,uFiwHZsSeumU-Z6-OWh8vA,5
16877,uFj2jeChGpf-oAYaEZPr7Q,2
2565,uG945gxMA0uwdK-MRNl2mQ,1
15439,uGehaDl629nGczpVJuBpyg,0
12373,uGjVSSvmo6rZsDINpxmveA,0
16171,uGkxZulNSP-YunrLKC6-wQ,0
14133,uGnd03-X3BX4acoLvw9Xzg,0
13667,uH5LjIfy_og5sNcrY9yk2Q,2
13883,uHbiMowvMkMzkZwpUic-EA,1
1442,uHkkbLzNG7qlMNo8Ifwg1Q,0
9172,uHnV3vqHGH1H1kqO8jjiyw,2
18748,uHo6rbToer1v_sxYeBv-Dg,3
7945,uHwP6azW_UFxUs57JtfhVg,0
1504,uIF4vUMvkx9sF5ctWBXZkA,4
16704,uIc1iX-kq_Q32uBJQ1GUNg,0
2876,uIjnXPQPrsDfOPmDRzi8sw,1
17633,uIkKcLXM3uXLfEQOvzTLSA,3
10244,uIv8nOA66KyOiHoNi62cbw,3
6453,uIzkA_mId_lVZs5eACWGlg,0
16811,uJGGqvy98Tdd0a7FqzecUw,5
14633,uJO9OtJTyMP8E1ys6kUiuw,1
10511,uJaPJPkScMRVFOJaBTdHYA,0
15670,uK3hclf6oje7rRAbUhPCLg,5
21700,uKO8dv0P1fxmpl6HBo31_w,0
11593,uKPst2lrM8EmrPvVH2GLgw,5
18960,uKVmgHbJ9gkxdobT9tE61g,0
16528,uKWl5k4yXFobInRDWMrnhg,3
7588,uKlD39NvKbreZZPrDDOwkw,4
6004,uLcBZC1HRCRdcBbpxJzzDA,1
20272,uLihBq095KIQC92PsNlqoA,3
16185,uLtkasy48U1loymez23wdg,0
63,uM9ppJ8GEanIoNCocEAlPw,1
7459,uMDD3vH-4KTF4OMqf3LbUw,3
8758,uMhi0DNpyCs4oU7gFDllfA,0
6382,uMi1Or5-d7dwSKxE27W4uQ,0
20607,uO68PAEG6sXykukUWN1E_Q,3
17899,uOC4Sc3oyl3O6PDP5_RTdA,1
15717,uOTCNnspTvT3p3tAfIBR7w,5
18566,uOVu13ZYr6zy3zVKesvyzw,3
12816,uOq-aC8-WulXzPcUwdYM2A,0
4556,uPWJtYJi76EniU0xrX-zbA,5
14082,uPh6RYTXy-Rg1k8s5g8Gzw,3
16240,uPoSSk0tzYWFwUqGZAgdpg,5
19305,uPvjOwNqjQlX7_YLHERLbw,4
1675,uQEl5se23GRio6GB9EjJzA,5
11808,uQggjUTyqks4v6QORDFbaw,3
4519,uQgtRJgXp3DvgneAns0HaA,5
4958,uQp18BMXbpBrKJnpQ0R6rA,1
10941,uR43_UifxG814OKGSFWUjA,4
17570,uR44pe0NmXYJ1bvvO6kUHw,5
6749,uRUlM7waF1ONL_9k_t6wXQ,5
2807,uR_-1rPyQnl3b7otD1XIzA,1
17413,uS9VxBMmXEh2c-y3n8qG7g,0
1599,uS9cQ-YWppqjlJ-y_RWT8A,4
6792,uSEpSKMhIruSersdsEnsCg,5
3961,uSGOu-0HlKuCtUBBMLyoYw,1
14408,uSJxuBded40p7ynUzv4z_Q,1
18734,uSLTRSRA4Bi57dYkTcutpQ,1
8119,uSh9_yBBugKmLCUq2pjnkQ,3
11290,uSmevSrMWIVQllCGsXGPUQ,0
17512,uSr6wqtFUgk2rkmldqUtZQ,0
19596,uT1BX-r0I-1P3D2_itpIig,0
14068,uTjikiFoPUXdyd5MFwJmKQ,3
19311,uUQ-WfcNY6SQd5y8qdtn1Q,1
